Restaurant ID,Restaurant Name,City,Address,Zone,Average Cost for two,Price range,Aggregate rating,Rating color,Rating text,Votes,Cuisines,Has Online delivery,Is delivering now,
2900354,Silver Streak,Bhubaneshwar,"Ground Floor, BMC Bhawani Mall, Sahid Nagar, Bhubaneshwar",Eastern Zone,550,2,4.1,Green,Very Good,379,Modern Australian,No,No,
2900633,Barbeque Nation,Bhubaneshwar,"Plot 12-13/557, 3rd Floor, Mauza Samantapuri,Gajapati Nagar, Chandrasekharpur, Bhubaneshwar",Eastern Zone,1200,3,4.6,Dark Green,Excellent,154,"Pizza, Bar Food",No,No,
18408676,Central Perk 7,Bhubaneshwar,"Plot 133/A, District Center, Chandrasekharpur, Bhubaneshwar",Eastern Zone,600,2,4.5,Dark Green,Excellent,145,"American, Bar Food",No,No,
2900234,The Chicken Dinesty,Bhubaneshwar,"District Center, Niladri Vihar Road, Chandrasekharpur, Bhubaneshwar",Eastern Zone,500,2,3.9,Yellow,Good,247,"Italian, Pizza",No,No,
2900550,Taste Of China,Bhubaneshwar,"139, District Center, Chandrasekharpur, Bhubaneshwar",Eastern Zone,500,2,4,Green,Very Good,145,"Breakfast, Sandwich",No,No,
18362677,Michael's Kitchen,Bhubaneshwar,"7798, Sainik School Road, Gajapati Nagar, Bhubaneswar, Gajapati Nagar, Bhubaneshwar",Eastern Zone,850,2,3.7,Yellow,Good,118,"American, Seafood, Steak",No,No,
2900044,Mamma Mia - Mayfair Lagoon,Bhubaneshwar,"Mayfair Lagoon, 8-B, Jayadev Vihar, Bhubaneshwar",Eastern Zone,1400,3,4.1,Green,Very Good,256,"European, Spanish",No,No,
2900469,99 North Restaurant,Bhubaneshwar,"B36, Chandaka Industrial Estate, Near CTTC, Patia, Bhubaneshwar",Eastern Zone,450,1,3.6,Yellow,Good,173,"Latin American, Steak",No,No,
2900219,Adda,Bhubaneshwar,"4th Floor, SJ Complex, KIIT College Road, Patia, Bhubaneshwar",Eastern Zone,600,2,3.8,Yellow,Good,424,"American, Burger, Sandwich",No,No,
2900473,Chill Ummm,Bhubaneshwar,"DS Tower, 2nd Floor, Plot 516/1763/4177, Near Big Bazar, Patia, Bhubaneshwar",Eastern Zone,450,1,3.7,Yellow,Good,338,"American, Bar Food",No,No,
2900020,Lal Qila,Bhubaneshwar,"Sampark Vihar, Opposite Big Bazaar, KIIT Square, Patia, Bhubaneshwar",Eastern Zone,500,2,3.7,Yellow,Good,228,"American, Burger",No,No,
2900562,Richard's Kitchen & Coffee Bar,Bhubaneshwar,"Rooftop Bata Showroom, KIIT Square, Patia, Bhubaneshwar",Eastern Zone,450,1,3.8,Yellow,Good,253,Pizza,No,No,
18413814,Aangan Horizon,Bhubaneshwar,"Above Patia Pantaloons, Nandankanan Road, Patia, Bhubaneshwar",Eastern Zone,900,2,4,Green,Very Good,90,"American, Burger",No,No,
18235390,Brewberrys The Coffee Bar,Bhubaneshwar,"3, Infocity Road, Patia, Bhubaneshwar",Eastern Zone,400,1,4,Green,Very Good,197,Pizza,No,No,
2900640,Chai Break,Bhubaneshwar,"KIIT Road, PS Plaza, Patia, Bhubaneshwar",Eastern Zone,800,2,4.3,Green,Very Good,69,Mexican,No,No,
18271459,JUGAAD JN.,Bhubaneshwar,"KIIT Road, Opposite SBI, Patia, Bhubaneshwar",Eastern Zone,300,1,4.1,Green,Very Good,199,"Italian, Seafood, Vegetarian",No,No,
18377283,Cha cTea,Bhubaneshwar,"797, Near Shivam Honda Showroom, Sahid Nagar, Bhubaneshwar",Eastern Zone,500,2,3.8,Yellow,Good,56,"Sushi, Thai",No,No,
18408600,Food Fever,Bhubaneshwar,"A-54, Opposite Law University, Sahid Nagar, Bhubaneshwar",Eastern Zone,900,2,4.2,Green,Very Good,49,"Japanese, Sushi, Teriyaki",No,No,
2900012,Mainland China,Bhubaneshwar,"The Crown, A1, Near IRC Village, Nayapalli, Bhubaneshwar",Eastern Zone,1500,3,4.3,Green,Very Good,345,Breakfast,No,No,
18436042,Eram Rooftop,Bhubaneshwar,"206, 3rd Floor, Suryansh Enclave, Shastri Nagar, Unit 4, Bhubaneshwar",Eastern Zone,400,1,3.5,Yellow,Good,89,Brazilian,No,No,
122003,The Night Factory,Chandigarh,"Phase 1, Chandigarh Industrial Area, Chandigarh",Northern Zone,850,2,3.7,Yellow,Good,665,"American, BBQ, Steak",No,No,
121552,Brooklyn Central,Chandigarh,"Courtyard, Elante Mall, Phase 1, Chandigarh Industrial Area, Chandigarh",Northern Zone,1600,3,4.2,Green,Very Good,676,American,No,No,
121214,Chili's,Chandigarh,"312 B, 3rd Floor, Elante Mall, Phase 1, Chandigarh Industrial Area, Chandigarh",Northern Zone,1400,3,4.3,Green,Very Good,970,"American, Mediterranean, Seafood",No,No,
121553,Kylin Experience,Chandigarh,"312 A, 3rd Floor, Elante Mall, Phase 1, Chandigarh Industrial Area, Chandigarh",Northern Zone,1600,3,4.1,Green,Very Good,300,"Italian, Pizza",No,No,
121312,Mocha,Chandigarh,"Ground Floor, Elante Mall, Phase 1, Chandigarh Industrial Area, Chandigarh",Northern Zone,1400,3,4,Green,Very Good,428,Mexican,No,No,
121335,Pirates of Grill,Chandigarh,"313, Third Floor, Elante Mall, Phase 1, Chandigarh Industrial Area, Chandigarh",Northern Zone,1200,3,4,Green,Very Good,1022,"American, Breakfast, Burger",No,No,
120014,Barbeque Nation,Chandigarh,"SCO 39, Madhya Marg, Sector 26, Chandigarh",Northern Zone,1300,3,4.5,Dark Green,Excellent,1450,"American, BBQ, Burger",No,No,
123125,TGI Friday's,Chandigarh,"SCO 51, Madhya Marg, Sector 26, Chandigarh",Northern Zone,1800,3,4.3,Green,Very Good,228,Indian,No,No,
120221,Pal Dhaba,Chandigarh,"SCO 151 & 152, Sector 28 D, Sector 28, Chandigarh",Northern Zone,700,2,3.8,Yellow,Good,982,"Chinese, Sushi, Thai",No,No,
122064,Midnight Chef,Chandigarh,"SCO 329-332, Sector 35B, Sector 35, Chandigarh",Northern Zone,1000,3,3.4,Orange,Average,502,Chinese,No,No,
120203,Nik Baker's,Chandigarh,"SCO 441 & 442, Sector 35 C, Sector 35, Chandigarh",Northern Zone,650,2,4.1,Green,Very Good,698,"American, Italian, Pizza",No,No,
120219,OvenFresh,Chandigarh,"SCO 437 & 438, Sector 35 C, Sector 35, Chandigarh",Northern Zone,650,2,4.1,Green,Very Good,397,Indian,No,No,
121425,Super Donuts,Chandigarh,"SCO 446 Sector 35 C, Sector 35, Chandigarh",Northern Zone,450,1,4,Green,Very Good,265,Burger,No,No,
123010,Taco Bell,Chandigarh,"SCO 453-454, Sector 35C, Sector 35, Chandigarh",Northern Zone,600,2,4.2,Green,Very Good,252,"American, Breakfast, Burger",No,No,
123294,Karim's,Chandigarh,"SCO 33, Madhya Marg, Sector 7, Chandigarh",Northern Zone,800,2,3.3,Orange,Average,86,"Breakfast, Diner",No,No,
121120,Virgin Courtyard,Chandigarh,"Backside, SCO 1A, Madhya Marg, Sector 7, Chandigarh",Northern Zone,2200,4,4.4,Green,Very Good,817,"American, International, Sushi",No,No,
122940,Burgrill,Chandigarh,"Booth 70, Sector 8, Chandigarh",Northern Zone,500,2,4.5,Dark Green,Excellent,249,Pizza,No,No,
122830,Uncle Jack's,Chandigarh,"Booth 11, Sector 8, Chandigarh",Northern Zone,600,2,4,Green,Very Good,356,International,No,No,
69024,That Madras Place,Chennai,"34/29, 2nd Main Road, Kasturibai Nagar, Adyar, Chennai",Southern Zone,800,2,4.2,Green,Very Good,1810,"American, Breakfast",No,No,
72475,Haunted,Chennai,"273, F13, New Number 71, 2nd Main Road, Anna Nagar East, Chennai",Southern Zone,800,2,3.8,Yellow,Good,519,"Mediterranean, Tapas, Vegetarian",No,No,
70431,Pantry d'or,Chennai,"21/11, J Block, 6th Avenue Main Road, Anna Nagar East, Chennai",Southern Zone,750,2,4.4,Green,Very Good,1504,BBQ,No,No,
71443,Palmshore,Chennai,"95, Jawaharlal Nehru Salai, Jafferkhanpet, Ashok Nagar, Chennai",Southern Zone,850,2,4.2,Green,Very Good,841,"Pizza, Sandwich",No,No,
73088,Chili's,Chennai,"49 & 50 L, Express Avenue Mall, White's Road, Royapettah, Chennai",Southern Zone,1700,3,4.8,Dark Green,Excellent,1262,"Japanese, Sushi",No,No,
18423075,Writer's Cafe,Chennai,"98, Peter's Road, Behind Philip's Service Centre, Gopalapuram, Chennai",Southern Zone,450,1,4.2,Green,Very Good,191,"American, Breakfast, Desserts",No,No,
70890,Fusilli Reasons,Chennai,"1/9, Dr. Vasudevan Street, Ormes Road, Kilpauk, Chennai",Southern Zone,350,1,4.6,Dark Green,Excellent,1510,"Asian, Japanese",No,No,
71492,Ciclo Cafe,Chennai,"47, Gandhi Mandapam Road, Kotturpuram, Chennai",Southern Zone,1100,3,4.1,Green,Very Good,1004,"Asian, Vietnamese",No,No,
70092,Kaidi Kitchen,Chennai,"20/3, Bishop Wallers Avenue, Mylapore, Chennai",Southern Zone,1500,3,4,Green,Very Good,1820,"American, Seafood, Cajun",No,No,
70393,Bombay Brasserie,Chennai,"3, College Lane, Nungambakkam, Chennai",Southern Zone,1200,3,4.6,Dark Green,Excellent,1753,American,No,No,
70894,Maplai,Chennai,"14, Sterling Avenue, Nungambakkam, Chennai",Southern Zone,1000,3,4.2,Green,Very Good,1714,"Burger, Bar Food, Southern",No,No,
73279,Paradise,Chennai,"392, Anjali Devi Towers Kandanchavadi, OMR, Perungudi, Chennai",Southern Zone,900,2,3.8,Yellow,Good,1317,"Pizza, Bar Food",No,No,
69951,L'amandier,Chennai,"57, 2nd Main Road, RA Puram, Chennai",Southern Zone,1200,3,4.3,Green,Very Good,1607,"Japanese, Steak",No,No,
72497,Palmshore,Chennai,"Plot 8, Park Dugar, Mount Poonamallee High Road, Ramapuram, Chennai",Southern Zone,850,2,4.4,Green,Very Good,645,"Breakfast, Diner, Southern",No,No,
65413,Palmshore,Chennai,"111/108, Santhome High Road, Foreshore Estate, Santhome, Chennai",Southern Zone,850,2,4.3,Green,Very Good,742,"Japanese, Steak, Sushi",No,No,
70497,Basil With A Twist,Chennai,"58-A, Habibullah Road, T. Nagar, Chennai",Southern Zone,1500,3,4.5,Dark Green,Excellent,1210,"Japanese, Sushi, Thai",No,No,
65055,Barbeque Nation,Chennai,"Shri Devi Park Hotel, 1, Hanumantha Road, North Usman Road, T. Nagar, Chennai",Southern Zone,2000,4,4.4,Green,Very Good,3848,"Seafood, Steak, Vegetarian",No,No,
18384227,AB's - Absolute Barbecues,Chennai,"Velachery Tharamani Link Road, Opposite TCS, Velachery, Chennai",Southern Zone,1600,3,4.9,Dark Green,Excellent,859,Steak,No,No,
72604,Coal Barbecues,Chennai,"17-18, Rajalakshmi Nagar, 7th Cross Street, 100 Feet Bypass Road, Velachery, Chennai",Southern Zone,1400,3,4.6,Dark Green,Excellent,1267,Chinese,No,No,
66457,Pind,Chennai,"2, Sarathy Nagar, 1st Main Road, Velachery, Chennai",Southern Zone,900,2,4,Green,Very Good,2272,"BBQ, Southern",No,No,
18260777,Kuchi n Kream,Coimbatore,"353/1, Hotel Landmark Complex, Bharathiaar Road, Gandhipuram, Coimbatore",Southern Zone,800,3,4.6,Dark Green,Excellent,202,"Italian, Pizza",No,No,
3000107,Haribhavanam Hotel,Coimbatore,"2, Bharathi Colony, Peelamedu, Coimbatore",Southern Zone,600,2,3.9,Yellow,Good,318,Pizza,No,No,
3000132,Kites Cafe,Coimbatore,"267, B.R. Puram, Near Royal Enfield Showroom, Avinashi Road, Peelamedu, Coimbatore",Southern Zone,400,2,3.8,Yellow,Good,124,"American, Tapas",No,No,
3000122,Zucca Pizzeria,Coimbatore,"GRG College Road, Opposite Rajasree Ford Showroom, Peelamedu, Coimbatore",Southern Zone,600,2,3.5,Yellow,Good,274,"Asian, Chinese",No,No,
3001032,Burger Ka Baap,Coimbatore,"Avinashi Road, Near PSG College Of Technology, Peelamedu, Coimbatore",Southern Zone,500,2,4.3,Green,Very Good,147,American,No,No,
3000021,The Cascade Restaurant,Coimbatore,"479-B1, Avinashi Road, Near Suguna Kalyana Mandapam, Peelamedu, Coimbatore",Southern Zone,1200,3,4.1,Green,Very Good,243,"Italian, Mediterranean, Pizza",No,No,
18434000,24 Plus Cafe & Restaurant,Coimbatore,"1A, Pollachi Main Road, Eachanari, Podanur, Coimbatore",Southern Zone,450,2,3.8,Yellow,Good,24,"American, Seafood, Steak",No,No,
3000195,Valarmathi Kongunaatu Samayal,Coimbatore,"207/A, CSI Compound, Opposite Photo Centre, Race Course, Coimbatore",Southern Zone,350,2,4.5,Dark Green,Excellent,380,"Chinese, Canadian",No,No,
3000126,Bird On Tree,Coimbatore,"28, Opposite Circuit House, Behind HDFC, Race Course, Coimbatore",Southern Zone,1200,3,3.8,Yellow,Good,221,"American, BBQ, Southern",No,No,
18280306,Tim's Bistro,Coimbatore,"156, Race Course Road, Race Course, Coimbatore",Southern Zone,700,2,3.9,Yellow,Good,85,"Desserts, Sandwich",No,No,
3001489,Batlivala & Khanabhoy,Coimbatore,"122, 4th Floor, Appusamy Layout, Red Fields, Race Course, Coimbatore",Southern Zone,1200,3,4.2,Green,Very Good,40,BBQ,No,No,
3000770,Cafe Totaram,Coimbatore,"245/1, Near Veejay Hall, Raheja Apartment, Race Course, Coimbatore",Southern Zone,600,2,4,Green,Very Good,132,"Mexican, Tex-Mex",No,No,
3000062,Cream Centre,Coimbatore,"128/180, Orbit Avenue, Thirugnanasambandam Road, Opposite Bishop Appasamy College, Gopalapuram, Race Course, Coimbatore",Southern Zone,1000,3,4,Green,Very Good,203,"BBQ, Breakfast, Southern",No,No,
3000016,On The Go,Coimbatore,"167, Race Course Road, Gopalapuram, Race Course, Coimbatore",Southern Zone,1500,4,4,Green,Very Good,215,American,No,No,
3000014,Sree Annapoorna,Coimbatore,"75, East Arokiasamy Road, RS Puram, Coimbatore",Southern Zone,400,2,4.3,Green,Very Good,225,"Japanese, Sushi",No,No,
3000001,That's Y Food,Coimbatore,"24/49, TV Swamy Road East, Opposite Emeral Building, RS Puram, Coimbatore",Southern Zone,1400,3,4.2,Green,Very Good,299,Mexican,No,No,
3001321,CakeBee,Coimbatore,"6/1, SRP Nagar, Saibaba Colony, Coimbatore",Southern Zone,350,2,4.9,Dark Green,Excellent,200,Italian,No,No,
3000996,Yari,Coimbatore,"69, Bharathi Park, 6th Cross, Saibaba Colony, Coimbatore",Southern Zone,700,2,4.2,Green,Very Good,221,"American, Burger",No,No,
3001065,Cream Stone,Coimbatore,"Creamstone , 1335, Avinashi Road, Opposite Bharath Petrol Bunk, Peelamedu, Coimbatore",Southern Zone,300,1,4.3,Green,Very Good,161,Fast Food,No,No,
3000048,Barbeque Nation,Coimbatore,"6th Floor, Metro Park Inn, 1000, Raja Street, Near Clock Tower, Town Hall, Coimbatore",Southern Zone,1400,3,4.4,Green,Very Good,505,Mexican,No,No,
3500012,The Punjabi Essence Restaurant,Dehradun,"27 B, Near Premier Plaza, Rajpur Road, Chukkuwala, Dehradun",Northern Zone,800,3,3.6,Yellow,Good,102,"American, Japanese, Sushi",No,No,
3500007,Tirupati Restaurant,Dehradun,"27 B, Rajpur Road, Opposite St. Joseph's Academy, Chukkuwala, Dehradun",Northern Zone,500,3,3.8,Yellow,Good,115,Japanese,No,No,
3500017,Anandam,Dehradun,"69, Krishna Tower, Rajpur Road, Hathibarkala Salwala, Dehradun",Northern Zone,650,3,3.9,Yellow,Good,141,Thai,No,No,
3500018,Town Table Restaurant,Dehradun,"101, Rajpur Road, Hathibarkala Salwala, Dehradun",Northern Zone,1000,4,3.9,Yellow,Good,173,"Desserts, Sandwich",No,No,
3500011,Kalsang Friends Corner,Dehradun,"88 A, Opposite Osho, Chander Lok Colony, Rajpur Road, Hathibarkala Salwala, Dehradun",Northern Zone,750,3,4.2,Green,Very Good,406,BBQ,No,No,
18416632,The Great Indian Pub,Dehradun,"138/345, Rajpur Road, Jakhan, Dehradun",Northern Zone,1500,4,4.9,Dark Green,Excellent,50,"American, Diner, Southern",No,No,
18279289,BMG - All Day Dining,Dehradun,"140 A, Rajpur Road, Jakhan, Dehradun",Northern Zone,0,1,4.3,Green,Very Good,63,"American, BBQ, Southern",No,No,
18408585,Punjab Grill,Dehradun,"Rajpur Road, Jakhan, Dehradun",Northern Zone,1250,4,4,Green,Very Good,98,"Italian, Pizza",No,No,
3500059,TBistro,Dehradun,"Saina Inn, 3, Old Survey Road, Karanpur, Dehradun",Northern Zone,550,3,3.8,Yellow,Good,230,"Indian, Mediterranean, Middle Eastern",No,No,
3500081,Y Cafe & Restaurant,Dehradun,"Hotel White House, Behind St. Joseph's Academy, Subhash Road, Karanpur, Dehradun",Northern Zone,500,3,4,Green,Very Good,94,"Sushi, Teriyaki",No,No,
17971273,Eddie's Patisserie,Dehradun,"102 Yamuna Colony, Above Punjab National Bank, Chakrata Road, Dehradun",Northern Zone,350,2,4.1,Green,Very Good,64,"Burger, Pizza",No,No,
3500365,First Gear Cafe,Dehradun,"Khala Gaon, Near Shiv Mandir, Malsi, Dehradun",Northern Zone,700,3,3.9,Yellow,Good,131,"American, Breakfast, Greek",No,No,
3500013,Dunkin Donuts,Dehradun,"UG 03, Pacific Mall, Rajpur Road, Jakhan, Dehradun",Northern Zone,600,3,3.9,Yellow,Good,101,Italian,No,No,
3500024,Doon Darbar,Dehradun,"43, Gandhi Road, Paltan Bazaar, Dehradun",Northern Zone,600,3,3.9,Yellow,Good,121,"American, Breakfast",No,No,
3500488,Razzmatazz,Dehradun,"5, Pritam Road, Dalanwala, Near Race Course, Dehradun",Northern Zone,400,2,3.9,Yellow,Good,39,Asian,No,No,
3500505,Barbeque Nation,Dehradun,"Chaudhary Plaza, Rajpur Road, Rajpur, Dehradun",Northern Zone,1600,4,4.4,Green,Very Good,66,Fast Food,No,No,
3500010,Black Pepper Restaurant,Dehradun,"3, Astley Hall, Rajpur Road, Rajpur, Dehradun",Northern Zone,1200,4,4,Green,Very Good,175,"American, French",No,No,
3500414,Cafe Marigold,Dehradun,"Near Shehanshahi Ashram, Old Mussorie Road, Rajpur, Dehradun",Northern Zone,500,3,4.1,Green,Very Good,104,"American, Bar Food, BBQ",No,No,
18440677,Jalapenos,Dehradun,"Mussourie Diversion, Pacific Hills,Rajpur Road, Rajpur, Dehradun",Northern Zone,500,3,4.2,Green,Very Good,68,Mexican,No,No,
3500484,Kalsang AMA Cafe,Dehradun,"88, Opposite Osho, Chander Lok Colony, Rajpur Road, Rajpur, Dehradun",Northern Zone,600,3,4.2,Green,Very Good,89,Mexican,No,No,
301728,Desire Foods,Faridabad,"G 25/22, Main Road, 40 Feet, Molarband Extension, Badarpur Border, Faridabad",Northern Zone,250,1,2.9,Orange,Average,4,Chinese,No,No,
5992,Knight Rock,Faridabad,"11/6, Delhi Mathura Road, Near Bharat Petrol Pump, Badarpur Border, Faridabad",Northern Zone,500,2,2.8,Orange,Average,16,Thai,No,No,
301730,Punjab Restaurant,Faridabad,"Main 40 Feet Road, Molarband Extension, Badarpur Border, Faridabad",Northern Zone,150,1,2.8,Orange,Average,8,American,No,No,
301729,Raju Dhaba,Faridabad,"Main 40 Feet Road, Molarband Extension, Badarpur Border, Faridabad",Northern Zone,150,1,2.9,Orange,Average,8,American,No,No,
301731,Rakheja Bakery,Faridabad,"Main 40 Feet Road, Molarband Extension, Badarpur Border, Faridabad",Northern Zone,100,1,2.8,Orange,Average,7,Mexican,No,No,
311053,Snax Points,Faridabad,"A-68/5, Near Mehra Petrol Pump, Main Tajpur Road, Badarpur Border, Faridabad",Northern Zone,300,1,3,Orange,Average,4,American,No,No,
9299,Aggarwal Sweet Corner,Faridabad,"Badarpur Border Chowk Post, Badarpur Border, Faridabad",Northern Zone,100,1,0,White,Not rated,1,"Japanese, Sushi",No,No,
9178,Kashyap Vaishno Dhaba,Faridabad,"Near Seble Cinema, Dharamveer Market, Badarpur Border, Faridabad",Northern Zone,100,1,0,White,Not rated,3,"American, BBQ, Steak",No,No,
18477319,Total Food Court,Faridabad,"B-222, Shishram Complex, Main Market, Badarpur Border, Faridabad",Northern Zone,400,1,0,White,Not rated,3,"BBQ, Burger, Desserts",No,No,
18433852,The Chaiwalas,Faridabad,"Sector 21 A, Asian Hospital, Badhkal Chowk, Badkal Lake, Faridabad",Northern Zone,300,1,0,White,Not rated,0,"American, Coffee and Tea",No,No,
304046,Cafe And More,Faridabad,"UGF 22, Charmwood Plaza, Eros Garden, Charmwood Village, Faridabad",Northern Zone,300,1,2.9,Orange,Average,4,"BBQ, Caribbean, Cajun",No,No,
309936,Green Chick Chop,Faridabad,"UG 58, Charmwood Plaza, Eros Garden Colony, Suraj Kund Road, Charmwood Village, Faridabad",Northern Zone,350,1,3,Orange,Average,7,"Asian, Sushi, Thai",No,No,
309927,Kolkata Hot Kathi Rolls,Faridabad,"Deepak Complex, Near Eros Garden, Charmwood Village, Faridabad",Northern Zone,300,1,2.9,Orange,Average,11,"Asian, Chinese",No,No,
18377449,Aapki Rasoi,Faridabad,"HR-227, 60 Feet Road, Pul Pehlad Pur, Charmwood Village, Faridabad",Northern Zone,200,1,0,White,Not rated,1,"Latin American, Mexican",No,No,
18465871,Fusion Food Corner,Faridabad,"158/7, Opposite DDA Flat, Pul Pehlad Pur, Charmwood Village, Faridabad",Northern Zone,300,1,0,White,Not rated,0,"Italian, Pizza",No,No,
18472646,Punjabi Rasoi,Faridabad,"1, Deepak Complex, Eros Charmwood Village, Faridabad",Northern Zone,400,1,0,White,Not rated,0,"Chinese, Pizza",No,No,
18037826,Kebab Xpress,Faridabad,"Shop 23-24, 2nd Floor, Crown Interiorz Mall, Sector 35, Faridabad",Northern Zone,600,2,2.8,Orange,Average,49,"Asian, Vegetarian, Vietnamese, Bubble Tea",No,No,
301163,McDonald's,Faridabad,"12/7, 2nd Floor, Crown Interiorz Mall, Sector 35, Faridabad",Northern Zone,500,2,3.4,Orange,Average,58,"American, Pizza, Bar Food",No,No,
4931,Suruchi,Faridabad,"29, 2nd Floor, Crown Interiorz Mall, Sector 35, Faridabad",Northern Zone,700,2,3.4,Orange,Average,233,French,No,No,
1804,Berco's,Faridabad,"Shop R-2, 3rd Floor, Crown Interiorz Mall, Sector 35, Faridabad",Northern Zone,1100,3,3.8,Yellow,Good,508,"Japanese, Sushi",No,No,
312102,Dunkin' Donuts,Faridabad,"3, 2nd Floor, Crown Interiorz Mall, Near Toll Bridge, Sector 35, Faridabad",Northern Zone,600,2,3.6,Yellow,Good,98,"Burger, Desserts, Vegetarian",No,No,
18217857,The Chocolate Room,Faridabad,"10, 2nd Floor, Crown Interiorz Mall, Sector 35, Faridabad",Northern Zone,900,2,3.6,Yellow,Good,59,"American, Italian",No,No,
18471268,Baskin Robbin,Faridabad,"Ground Floor, Crown Interiorz Mall, Sector 35, Faridabad",Northern Zone,300,1,0,White,Not rated,0,Chinese,No,No,
18381244,Popcorn Fusion,Faridabad,"Crown Interiorz Mall, Sector 35, Faridabad",Northern Zone,200,1,0,White,Not rated,1,"Breakfast, Mexican, Southwestern",No,No,
18408041,Subway,Faridabad,"SF 25, 2nd Floor, Sector 35, Faridabad",Northern Zone,500,2,0,White,Not rated,2,"American, BBQ",No,No,
311051,KFC,Faridabad,"Shops 21-22, 2nd Floor, Crown Interiorz Mall, Sector 35, Faridabad",Northern Zone,500,2,2.1,Red,Poor,57,"American, Breakfast",No,No,
18133510,Barbeque Nation,Faridabad,"2nd Floor, Crown Interiorz Mall, Sector 35, Faridabad",Northern Zone,1600,3,4,Green,Very Good,299,Latin American,No,No,
308380,Yo! China,Faridabad,"S-2, 2nd Floor, Crown Interiorz Mall, Sector 35, Faridabad",Northern Zone,1300,3,4.1,Green,Very Good,239,"Seafood, Sushi",No,No,
